filename,width,height,class,xmin,ymin,xmax,ymax
bird_eye_spot_in_tea214_jpg.rf.c0bf5c0507df8a01fad8a90c19f6d913.jpg,320,320,Bird Eye Spot,92,110,291,285
bird_eye_spot_in_tea214_jpg.rf.d268b69dff1ee49e87254d3212f72a2e.jpg,320,320,Bird Eye Spot,92,110,291,285
bird_eye_spot_in_tea215_jpg.rf.83cee57302974ec3c80c770a37e2ad74.jpg,320,320,Bird Eye Spot,90,36,291,217
bird_eye_spot_in_tea215_jpg.rf.99946d1b7da2c03260c61f7bc4de94c1.jpg,320,320,Bird Eye Spot,90,36,291,217
bird_eye_spot_in_tea216_jpg.rf.00dccd7cf5b3c8eb7a53e1aeec06b7d7.jpg,320,320,Bird Eye Spot,71,71,190,277
bird_eye_spot_in_tea216_jpg.rf.0d5c92b125ea9b124cc89281d7578608.jpg,320,320,Bird Eye Spot,71,71,190,277
bird_eye_spot_in_tea217_jpg.rf.d2d1f91a65a0131b41372582a530f209.jpg,320,320,Bird Eye Spot,33,101,259,225
bird_eye_spot_in_tea218_jpg.rf.5ca38e7c134ce27773309eb51be57d57.jpg,320,320,Bird Eye Spot,62,98,291,221
bird_eye_spot_in_tea218_jpg.rf.68b3388b205953e35ec22028de470955.jpg,320,320,Bird Eye Spot,62,98,291,221
bird_eye_spot_in_tea218_jpg.rf.8b2b0ad37458c08217f75dc9a3b799b7.jpg,320,320,Bird Eye Spot,62,98,291,221
bird_eye_spot_in_tea219_jpg.rf.83f498a8289126a22d19640ea841c420.jpg,320,320,Bird Eye Spot,64,101,291,225
bird_eye_spot_in_tea219_jpg.rf.e90934ae881fb18d0e28e3f6c73fc23a.jpg,320,320,Bird Eye Spot,64,101,291,225
bird_eye_spot_in_tea21_jpg.rf.6f9006fc08bb72419934411aa012fc54.jpg,320,320,Bird Eye Spot,75,101,260,282
bird_eye_spot_in_tea21_jpg.rf.727d9c7a5982f4d59f22e59660d942b7.jpg,320,320,Bird Eye Spot,76,101,260,282
bird_eye_spot_in_tea21_jpg.rf.a9a2f9632633cf321920a8960d9513d5.jpg,320,320,Bird Eye Spot,75,101,260,282
bird_eye_spot_in_tea220_jpg.rf.5835b1d06f7ab7f702ca1d98467633e5.jpg,320,320,Bird Eye Spot,131,46,252,250
bird_eye_spot_in_tea220_jpg.rf.5913e6956a0e7127745912f82b61d3d0.jpg,320,320,Bird Eye Spot,131,46,252,250
bird_eye_spot_in_tea221_jpg.rf.a472a03404f51614cfec9240fafe974d.jpg,320,320,Bird Eye Spot,131,73,250,277
bird_eye_spot_in_tea221_jpg.rf.a6927fc5e6447b4728141aef6863523e.jpg,320,320,Bird Eye Spot,131,73,251,277
bird_eye_spot_in_tea222_jpg.rf.7a6b5ab2b8522ae5c06232ca364714c3.jpg,320,320,Bird Eye Spot,56,72,183,282
bird_eye_spot_in_tea222_jpg.rf.9c93fc4b6f2acb038fe6ec067cf1914f.jpg,320,320,Bird Eye Spot,56,73,183,282
bird_eye_spot_in_tea222_jpg.rf.ef57835f9830fc9ff8a529f3dd05050d.jpg,320,320,Bird Eye Spot,56,73,183,282
bird_eye_spot_in_tea223_jpg.rf.3e9fefaa5908fa0348c439928114046a.jpg,320,320,Bird Eye Spot,138,38,266,248
bird_eye_spot_in_tea223_jpg.rf.a1a6b0c609a7e882b9e77b064f3b1d27.jpg,320,320,Bird Eye Spot,138,38,266,248
bird_eye_spot_in_tea224_jpg.rf.333ae50289b2c17d85513470481a9c26.jpg,320,320,Bird Eye Spot,30,69,306,271
bird_eye_spot_in_tea224_jpg.rf.a8069318ec062dc636e703c8001d1d03.jpg,320,320,Bird Eye Spot,30,69,306,271
bird_eye_spot_in_tea225_jpg.rf.3f4c80f832cdaeb62b7a38c8cfad94e7.jpg,320,320,Bird Eye Spot,31,52,307,256
bird_eye_spot_in_tea225_jpg.rf.ce253f5a04d54794f6e1003d341ce849.jpg,320,320,Bird Eye Spot,31,52,307,256
bird_eye_spot_in_tea225_jpg.rf.eaf22cc20624443c01ba89a2cd34097b.jpg,320,320,Bird Eye Spot,31,52,307,256
bird_eye_spot_in_tea226_jpg.rf.11cd827815c92b20447cfa51b55d867f.jpg,320,320,Bird Eye Spot,25,81,263,222
bird_eye_spot_in_tea226_jpg.rf.6cf0074acaaa542298e452844f9c0d95.jpg,320,320,Bird Eye Spot,25,81,264,222
bird_eye_spot_in_tea226_jpg.rf.7f0c3c0b6b06ddeab67fb6be2b97bd54.jpg,320,320,Bird Eye Spot,25,81,263,222
bird_eye_spot_in_tea227_jpg.rf.37517c5f4f94a05f707c7b31bd458e24.jpg,320,320,Bird Eye Spot,56,101,301,243
bird_eye_spot_in_tea227_jpg.rf.c651a01821a05f8d8d7d88001eed988d.jpg,320,320,Bird Eye Spot,56,101,301,243
bird_eye_spot_in_tea228_jpg.rf.f2fec18c7e427283a4ad7cc3e86451ef.jpg,320,320,Bird Eye Spot,55,81,302,223
bird_eye_spot_in_tea229_jpg.rf.6c437cd4e05adb2c530eef7f3734ad95.jpg,320,320,Bird Eye Spot,100,42,235,290
bird_eye_spot_in_tea229_jpg.rf.a502f2026cbe11cf9287ebf2c1b9bf3b.jpg,320,320,Bird Eye Spot,100,42,235,290
bird_eye_spot_in_tea22_jpg.rf.21c45940d1800d23f7f36e1e54518263.jpg,320,320,Bird Eye Spot,74,41,260,220
bird_eye_spot_in_tea22_jpg.rf.586837130b12d654e20cc9ec8cb5ee66.jpg,320,320,Bird Eye Spot,74,41,260,220
bird_eye_spot_in_tea22_jpg.rf.f872c3dde9115d72d187f859ecfeaa17.jpg,320,320,Bird Eye Spot,74,41,260,220
bird_eye_spot_in_tea230_jpg.rf.2b71c81995c0cef64252881ada4c01e9.jpg,320,320,Bird Eye Spot,87,33,221,279
bird_eye_spot_in_tea230_jpg.rf.63f738276c74b5b9ee3344797d586f83.jpg,320,320,Bird Eye Spot,87,33,221,279
bird_eye_spot_in_tea230_jpg.rf.c7505cffa4014e77864873f82d6ad365.jpg,320,320,Bird Eye Spot,87,33,221,278
bird_eye_spot_in_tea231_jpg.rf.7b31f8ddace02cecbadd9e68ba88a5d4.jpg,320,320,Bird Eye Spot,89,42,222,290
bird_eye_spot_in_tea231_jpg.rf.8e4313e4aee38a5533c255d5a843850e.jpg,320,320,Bird Eye Spot,89,42,222,290
bird_eye_spot_in_tea231_jpg.rf.a19a4ac92d4638ea281b6ca010b68b4e.jpg,320,320,Bird Eye Spot,89,42,221,290
bird_eye_spot_in_tea232_jpg.rf.498011b1578e0911aca09c67aca61518.jpg,320,320,Bird Eye Spot,77,42,217,268
bird_eye_spot_in_tea232_jpg.rf.7dc9ddb22cb0f0f26bf7139517b9d39f.jpg,320,320,Bird Eye Spot,77,42,217,268
bird_eye_spot_in_tea233_jpg.rf.ec0ff45a6cd8bbce667fc0247b9182a9.jpg,320,320,Bird Eye Spot,106,55,248,279
bird_eye_spot_in_tea234_jpg.rf.00a33496e8fecb5944148d51a3166995.jpg,320,320,Bird Eye Spot,107,41,246,266
bird_eye_spot_in_tea234_jpg.rf.67a949d2393f117567625c498aa7d0b8.jpg,320,320,Bird Eye Spot,107,40,246,266
bird_eye_spot_in_tea235_jpg.rf.8cf239283c76824ea98cdc4f2a27dc41.jpg,320,320,Bird Eye Spot,88,70,206,281
bird_eye_spot_in_tea235_jpg.rf.c1b1e829a3db006176bd08fa2b6493f3.jpg,320,320,Bird Eye Spot,88,70,206,281
bird_eye_spot_in_tea236_jpg.rf.2dc3b7a86de4286dce87ab6da4869c5c.jpg,320,320,Bird Eye Spot,119,39,234,254
bird_eye_spot_in_tea236_jpg.rf.6df367e16d2caedbc802d673d1d77b20.jpg,320,320,Bird Eye Spot,119,39,234,254
bird_eye_spot_in_tea237_jpg.rf.bb0cfd189524a099d62694cfabb23033.jpg,320,320,Bird Eye Spot,119,71,234,282
bird_eye_spot_in_tea23_jpg.rf.a7f1d1b072ee2dccc515697a8ca16995.jpg,320,320,Bird Eye Spot,65,117,235,218
bird_eye_spot_in_tea24_jpg.rf.5f492b4bf36a82e0291756d4eb531ed5.jpg,320,320,Bird Eye Spot,134,161,281,255
bird_eye_spot_in_tea24_jpg.rf.6b096848694a5a7f0bbb84db51097ce6.jpg,320,320,Bird Eye Spot,134,161,281,255
bird_eye_spot_in_tea24_jpg.rf.f154ceb3b2af6251215af42187d006d4.jpg,320,320,Bird Eye Spot,134,161,281,255
bird_eye_spot_in_tea25_jpg.rf.1b89def4bee7969aff7e45a9fecb57f7.jpg,320,320,Bird Eye Spot,133,68,283,160
bird_eye_spot_in_tea25_jpg.rf.9c8cc31fa4d40f87f163e5461ae762d7.jpg,320,320,Bird Eye Spot,133,68,283,160
bird_eye_spot_in_tea25_jpg.rf.c408789d1cf6586c003f0c219a853183.jpg,320,320,Bird Eye Spot,133,68,283,160
bird_eye_spot_in_tea26_jpg.rf.2bb784831dbd2f56cfe3a3a78357c978.jpg,320,320,Bird Eye Spot,80,129,213,208
bird_eye_spot_in_tea26_jpg.rf.8296801a1a455dc6b0716602bf84c2f3.jpg,320,320,Bird Eye Spot,80,129,213,208
bird_eye_spot_in_tea26_jpg.rf.85178f786b0621f5404da032ba5e33a3.jpg,320,320,Bird Eye Spot,80,129,213,208
bird_eye_spot_in_tea27_jpg.rf.bb004466c4601a674ee3d5bb4068cc97.jpg,320,320,Bird Eye Spot,53,80,262,217
bird_eye_spot_in_tea28_jpg.rf.0b9d827c79c55fb31440fc2e32fc1819.jpg,320,320,Bird Eye Spot,84,69,206,287
bird_eye_spot_in_tea28_jpg.rf.1e6c564f75af016c867c749e9f579d9a.jpg,320,320,Bird Eye Spot,84,69,206,287
bird_eye_spot_in_tea28_jpg.rf.ae11eec8545b66ad0808487b862dcc52.jpg,320,320,Bird Eye Spot,84,69,206,287
bird_eye_spot_in_tea29_jpg.rf.74b36e5851d5df890c16998073644338.jpg,320,320,Bird Eye Spot,115,38,239,249
bird_eye_spot_in_tea29_jpg.rf.ad5db73cad1adf320b0f91686928c678.jpg,320,320,Bird Eye Spot,115,38,239,249
bird_eye_spot_in_tea29_jpg.rf.f6e5ad1726837263024253681118c83b.jpg,320,320,Bird Eye Spot,115,38,239,249
bird_eye_spot_in_tea2_jpg.rf.8f6a434fc42ee1554a61e453cc8aa21d.jpg,320,320,Bird Eye Spot,118,28,275,276
bird_eye_spot_in_tea30_jpg.rf.5472e5bb088ceb779b9615e41c5509f0.jpg,320,320,Bird Eye Spot,129,99,197,214
bird_eye_spot_in_tea30_jpg.rf.5f9ec33eaa896e02f9e2699ca337dbda.jpg,320,320,Bird Eye Spot,129,99,197,214
bird_eye_spot_in_tea30_jpg.rf.cc60a22f9fb5fb4ca18d03e7817c0918.jpg,320,320,Bird Eye Spot,129,99,197,214
bird_eye_spot_in_tea31_jpg.rf.c6ce6a7f06ea7ae81d35d79c0ae9e81c.jpg,320,320,Bird Eye Spot,104,129,242,209
bird_eye_spot_in_tea32_jpg.rf.2acec223965191d40cc536b8da1e95e1.jpg,320,320,Bird Eye Spot,75,100,240,214
bird_eye_spot_in_tea32_jpg.rf.3dcac13c6ba55c59be03d20675e6f8a4.jpg,320,320,Bird Eye Spot,75,100,240,214
bird_eye_spot_in_tea33_jpg.rf.4a1a42b394818f3ab21e0126ce5e56fd.jpg,320,320,Bird Eye Spot,81,108,248,220
bird_eye_spot_in_tea33_jpg.rf.adf11772f13668fbe2be70467f4fe8c8.jpg,320,320,Bird Eye Spot,81,108,248,220
bird_eye_spot_in_tea33_jpg.rf.cb400352459acc23c886b679b1e7d792.jpg,320,320,Bird Eye Spot,81,108,248,220
bird_eye_spot_in_tea34_jpg.rf.8315e70de159ff068d347076639d3bff.jpg,320,320,Bird Eye Spot,82,101,248,215
bird_eye_spot_in_tea34_jpg.rf.b67a4f55badabf679136b2be510515ac.jpg,320,320,Bird Eye Spot,82,101,248,215
bird_eye_spot_in_tea35_jpg.rf.0a8af209c7af186affe1d8dbd5b37c1a.jpg,320,320,Bird Eye Spot,12,60,230,184
bird_eye_spot_in_tea35_jpg.rf.5534651b11090be2c630ef024e015bc1.jpg,320,320,Bird Eye Spot,12,60,230,184
bird_eye_spot_in_tea35_jpg.rf.e639656f840a268d33097601e11177da.jpg,320,320,Bird Eye Spot,12,60,230,184
bird_eye_spot_in_tea36_jpg.rf.7e2e9b2c0c374532fb71eeab1e31cbed.jpg,320,320,Bird Eye Spot,80,123,214,192
bird_eye_spot_in_tea36_jpg.rf.d51930a1747e752c11437abcd92a42e0.jpg,320,320,Bird Eye Spot,80,123,214,193
bird_eye_spot_in_tea36_jpg.rf.f73b5f54b55ea6fcf65010187b379be3.jpg,320,320,Bird Eye Spot,80,123,214,192
bird_eye_spot_in_tea37_jpg.rf.d6bc19994ee6d89884e3e30387a9788c.jpg,320,320,Bird Eye Spot,60,96,257,209
bird_eye_spot_in_tea38_jpg.rf.1e998694d96f522ba1b3a1450736ec68.jpg,320,320,Bird Eye Spot,85,61,213,278
bird_eye_spot_in_tea38_jpg.rf.40c112c9ec9dc99ddff0f3ba49948735.jpg,320,320,Bird Eye Spot,85,61,213,278
bird_eye_spot_in_tea39_jpg.rf.73388eb642dab85663a685d6a8a4e4a1.jpg,320,320,Bird Eye Spot,113,102,199,266
bird_eye_spot_in_tea3_jpg.rf.4f2e8d5f83f692279cdbcf9546d2c77b.jpg,320,320,Bird Eye Spot,84,64,211,292
bird_eye_spot_in_tea40_jpg.rf.4425e94be1f728ceb5ada6eb764922b4.jpg,320,320,Bird Eye Spot,93,139,311,261
bird_eye_spot_in_tea40_jpg.rf.7d49e71bd57bef79f6d55d9e06f90ce2.jpg,320,320,Bird Eye Spot,93,139,311,261
bird_eye_spot_in_tea40_jpg.rf.ce2a38a3a8b77ae4d8605112fc298f39.jpg,320,320,Bird Eye Spot,93,139,311,261
bird_eye_spot_in_tea41_jpg.rf.87aab5bbcf9f6c8fe2848026e22d0ee9.jpg,320,320,Bird Eye Spot,93,61,311,182
bird_eye_spot_in_tea41_jpg.rf.d86f96f73e3f9bb3e89a00d171a5a901.jpg,320,320,Bird Eye Spot,93,61,311,182
bird_eye_spot_in_tea42_jpg.rf.852d5dec24781d3d610fd36b91641445.jpg,320,320,Bird Eye Spot,33,97,265,231
bird_eye_spot_in_tea42_jpg.rf.f67ef3127a4d8b1646f3dc4d0d636b70.jpg,320,320,Bird Eye Spot,33,97,265,231
bird_eye_spot_in_tea43_jpg.rf.28bf999c86eb149a56af4446e360a82d.jpg,320,320,Bird Eye Spot,51,89,291,226
bird_eye_spot_in_tea43_jpg.rf.7843dcb6564efffebc76d8f3fec1a14e.jpg,320,320,Bird Eye Spot,51,89,291,226
bird_eye_spot_in_tea43_jpg.rf.d8e3aebcce047eb0a5086457c7c8d349.jpg,320,320,Bird Eye Spot,51,89,291,225
bird_eye_spot_in_tea44_jpg.rf.150c0588eedd909fa9d469f7202bc5b0.jpg,320,320,Bird Eye Spot,50,96,290,232
bird_eye_spot_in_tea44_jpg.rf.36c05a9ecb54d986a1cc544e6cb421a7.jpg,320,320,Bird Eye Spot,50,96,290,232
bird_eye_spot_in_tea44_jpg.rf.d097a6092214a74ec506d22b29410fa7.jpg,320,320,Bird Eye Spot,50,96,290,232
bird_eye_spot_in_tea45_jpg.rf.127f3ba4025823f5d878ceded9dae072.jpg,320,320,Bird Eye Spot,84,65,210,279
bird_eye_spot_in_tea45_jpg.rf.8cf435abf05bb1fa8f331af03752d5bc.jpg,320,320,Bird Eye Spot,85,65,210,279
bird_eye_spot_in_tea46_jpg.rf.01d2e9a16f27a01891b8a04d951bf7c7.jpg,320,320,Bird Eye Spot,112,43,237,254
bird_eye_spot_in_tea46_jpg.rf.a715d5312a0f82c1c9ac953f01e03daa.jpg,320,320,Bird Eye Spot,112,42,237,254
bird_eye_spot_in_tea46_jpg.rf.b9548ba8cb56f3529147149c979bd282.jpg,320,320,Bird Eye Spot,112,42,237,254
bird_eye_spot_in_tea47_jpg.rf.ac6c8e17a309e68d7fc3a57d10432fc2.jpg,320,320,Bird Eye Spot,116,67,237,278
bird_eye_spot_in_tea48_jpg.rf.48bc75a434a50c02fe3eab82140fbe50.jpg,320,320,Bird Eye Spot,44,111,240,227
bird_eye_spot_in_tea48_jpg.rf.751019b913696570b7c4ecaa78b4a347.jpg,320,320,Bird Eye Spot,44,111,240,227
bird_eye_spot_in_tea49_jpg.rf.799ade118f3ca09499ccd58cbf4e6949.jpg,320,320,Bird Eye Spot,83,95,278,212
bird_eye_spot_in_tea49_jpg.rf.ad1387e17edeaee578c01e1bca2e0c61.jpg,320,320,Bird Eye Spot,83,95,278,212
bird_eye_spot_in_tea49_jpg.rf.d04de9f16abc426a0dbef40098917767.jpg,320,320,Bird Eye Spot,83,95,278,211
bird_eye_spot_in_tea4_jpg.rf.4c886aa5147888852825a6d7728fceb6.jpg,320,320,Bird Eye Spot,84,76,196,238
bird_eye_spot_in_tea4_jpg.rf.5e90b01c82c884d1f1ad38e53a5fd100.jpg,320,320,Bird Eye Spot,84,76,196,238
bird_eye_spot_in_tea50_jpg.rf.7789c2145f5b2a2b3b34727dbab22e05.jpg,320,320,Bird Eye Spot,84,109,279,229
bird_eye_spot_in_tea50_jpg.rf.ee31c0a759848a736224a148237aa144.jpg,320,320,Bird Eye Spot,84,109,279,229
bird_eye_spot_in_tea53_jpg.rf.484506211c22d3366b562e6e649fdb14.jpg,320,320,Bird Eye Spot,104,105,271,255
bird_eye_spot_in_tea53_jpg.rf.bb6114371cccfc390c0db0f282d3e0e7.jpg,320,320,Bird Eye Spot,104,105,271,255
bird_eye_spot_in_tea54_jpg.rf.55095ae7c53d379f32273019f94a41fe.jpg,320,320,Bird Eye Spot,25,85,236,213
bird_eye_spot_in_tea54_jpg.rf.c2b48db10e84e20d614746f510e42b7a.jpg,320,320,Bird Eye Spot,25,85,236,213
bird_eye_spot_in_tea55_jpg.rf.1c3248320e7cf007e8b1164bf12ab9bb.jpg,320,320,Bird Eye Spot,87,109,296,239
bird_eye_spot_in_tea55_jpg.rf.98b3131bcd49f03ee0434120a8cb8a05.jpg,320,320,Bird Eye Spot,87,109,296,239
bird_eye_spot_in_tea55_jpg.rf.c912f167796e0ad95e8cae16c93de754.jpg,320,320,Bird Eye Spot,87,109,296,239
bird_eye_spot_in_tea56_jpg.rf.3d63d1cba81dfa4a9e11fac4022bfcd0.jpg,320,320,Bird Eye Spot,88,85,298,214
bird_eye_spot_in_tea56_jpg.rf.b8c905e3ff1a5f4770130289be007f80.jpg,320,320,Bird Eye Spot,88,84,298,214
bird_eye_spot_in_tea56_jpg.rf.eacdb4f62c3a108668580cf190fbde93.jpg,320,320,Bird Eye Spot,88,84,298,214
bird_eye_spot_in_tea57_jpg.rf.2e2108beb31bffbd511dfcbdfc306a6e.jpg,320,320,Bird Eye Spot,123,100,216,276
bird_eye_spot_in_tea57_jpg.rf.78afa27b2deaad30b7ae07531a5f3f12.jpg,320,320,Bird Eye Spot,123,100,216,276
bird_eye_spot_in_tea57_jpg.rf.a70c27779d882b16d14cc5e823f55677.jpg,320,320,Bird Eye Spot,123,100,216,276
bird_eye_spot_in_tea58_jpg.rf.203b4412081348ddfa29e074d60650eb.jpg,320,320,Bird Eye Spot,26,91,276,232
bird_eye_spot_in_tea59_jpg.rf.2813637ca0d660acc78210c38fcce8d2.jpg,320,320,Bird Eye Spot,46,91,297,235
bird_eye_spot_in_tea59_jpg.rf.3bf10cd2dfba03d5e9f49ad9da30555c.jpg,320,320,Bird Eye Spot,46,91,297,235
bird_eye_spot_in_tea59_jpg.rf.44019d88622fe82579f1d711ab0bdb15.jpg,320,320,Bird Eye Spot,46,91,297,235
bird_eye_spot_in_tea5_jpg.rf.3ba4c824b9ee12034b2b03df2c28f80f.jpg,320,320,Bird Eye Spot,124,82,241,246
bird_eye_spot_in_tea5_jpg.rf.b73cfdf51e661f27308ab108de698723.jpg,320,320,Bird Eye Spot,124,82,241,246
bird_eye_spot_in_tea5_jpg.rf.d148218bbfb7cae136c187cb6b126253.jpg,320,320,Bird Eye Spot,124,82,241,246
bird_eye_spot_in_tea60_jpg.rf.4482304106eba343790c01fd159d4ac7.jpg,320,320,Bird Eye Spot,44,89,296,234
bird_eye_spot_in_tea60_jpg.rf.b5f2e400cb5e299ea2bd7219115c7bc7.jpg,320,320,Bird Eye Spot,44,89,296,234
bird_eye_spot_in_tea61_jpg.rf.ff4f9575e88726e4ef5a571abfa83923.jpg,320,320,Bird Eye Spot,106,46,198,222
bird_eye_spot_in_tea62_jpg.rf.6a71d635e477a092a146598535d6db61.jpg,320,320,Bird Eye Spot,108,100,197,275
bird_eye_spot_in_tea63_jpg.rf.5af57872dd2b9de357551299b309088e.jpg,320,320,Bird Eye Spot,80,123,219,205
bird_eye_spot_in_tea64_jpg.rf.7b4130df888352eb10e265a7cd63a37f.jpg,320,320,Bird Eye Spot,105,117,242,198
bird_eye_spot_in_tea64_jpg.rf.eff4f43728a2f8824651971972b4c0a1.jpg,320,320,Bird Eye Spot,105,117,242,198
bird_eye_spot_in_tea64_jpg.rf.fbf053be79dd591119ad34b294e592fb.jpg,320,320,Bird Eye Spot,105,117,242,198
bird_eye_spot_in_tea65_jpg.rf.5c6d21fbc21bb84096bd5a02af63d400.jpg,320,320,Bird Eye Spot,105,122,243,205
bird_eye_spot_in_tea65_jpg.rf.bbc5885d0062a4b765d445e84d6272cc.jpg,320,320,Bird Eye Spot,105,122,243,205
bird_eye_spot_in_tea66_jpg.rf.3d88c702df8f96fd65a42c60a6001fc4.jpg,320,320,Bird Eye Spot,96,102,215,190
bird_eye_spot_in_tea67_jpg.rf.11ea3fafe3d0c48a3a754c3590f5fc03.jpg,320,320,Bird Eye Spot,108,132,226,218
bird_eye_spot_in_tea67_jpg.rf.372c3fc12379859b074d115232b7f913.jpg,320,320,Bird Eye Spot,108,132,226,218
bird_eye_spot_in_tea68_jpg.rf.156408fbdd9b80dd1bc727c1204c49be.jpg,320,320,Bird Eye Spot,108,103,227,189
bird_eye_spot_in_tea68_jpg.rf.21800921aac06946caf74c696f7c8651.jpg,320,320,Bird Eye Spot,108,103,227,189
bird_eye_spot_in_tea68_jpg.rf.80a601f8afe749145c88d768bdbb1b2c.jpg,320,320,Bird Eye Spot,108,103,227,189
bird_eye_spot_in_tea69_jpg.rf.109c053af0fcc645dbf9b2ef6917e9c7.jpg,320,320,Bird Eye Spot,86,50,224,300
bird_eye_spot_in_tea6_jpg.rf.0e1763d4dc9ab0ac11fe37fc6233ad0a.jpg,320,320,Bird Eye Spot,124,76,241,239
bird_eye_spot_in_tea6_jpg.rf.f6ab6176462d2ebcea5fbe1ffb949862.jpg,320,320,Bird Eye Spot,124,76,241,239
bird_eye_spot_in_tea73_jpg.rf.73d3760a04ad6e181d01adce485f1375.jpg,320,320,Bird Eye Spot,67,66,284,202
bird_eye_spot_in_tea73_jpg.rf.9e13ccbeccedfd6d6273d9ac9dcf9a81.jpg,320,320,Bird Eye Spot,67,66,284,203
bird_eye_spot_in_tea73_jpg.rf.d73fcb0ed579d0552c38212235ff3131.jpg,320,320,Bird Eye Spot,67,66,284,203
bird_eye_spot_in_tea74_jpg.rf.a1859e4e272ebfc8be19011f736711b2.jpg,320,320,Bird Eye Spot,100,51,236,299
bird_eye_spot_in_tea74_jpg.rf.c062781b6be12bdaf5de37c04027fa19.jpg,320,320,Bird Eye Spot,100,51,236,299
bird_eye_spot_in_tea78_jpg.rf.3bdd4449e13a3febfdbb807c08f1f398.jpg,320,320,Bird Eye Spot,62,51,221,294
bird_eye_spot_in_tea78_jpg.rf.486eacd0e65c9abba985cc9bdd77e2bb.jpg,320,320,Bird Eye Spot,62,51,221,294
bird_eye_spot_in_tea78_jpg.rf.ce34ce20bad86453b91bfc8fa58a5b30.jpg,320,320,Bird Eye Spot,62,51,221,294
bird_eye_spot_in_tea7_jpg.rf.03398fc319d5fc9b3984df155a624c98.jpg,320,320,Bird Eye Spot,78,96,172,268
bird_eye_spot_in_tea7_jpg.rf.03464f02c9512d339948865d6501630e.jpg,320,320,Bird Eye Spot,78,96,172,268
bird_eye_spot_in_tea7_jpg.rf.496ef4650ec25ee092e75ad2a1625a9f.jpg,320,320,Bird Eye Spot,78,96,172,268
bird_eye_spot_in_tea81_jpg.rf.398ba317cb2fb5a8f70adbfe5b8cdbe1.jpg,320,320,Bird Eye Spot,36,93,282,238
bird_eye_spot_in_tea81_jpg.rf.b1803e4f911977375c58658ed12b31fb.jpg,320,320,Bird Eye Spot,36,93,282,238
bird_eye_spot_in_tea89_jpg.rf.4e02c9e12629cc522adc59d1d6d4938b.jpg,320,320,Bird Eye Spot,84,94,292,226
bird_eye_spot_in_tea89_jpg.rf.66677847a0fb140ab1db8cb8daa4d8da.jpg,320,320,Bird Eye Spot,84,94,292,226
bird_eye_spot_in_tea89_jpg.rf.954368ddf0ec1e033e76401232bf4456.jpg,320,320,Bird Eye Spot,84,94,292,226
bird_eye_spot_in_tea90_jpg.rf.3c475a4f9ab95a26f2e613c8bce57377.jpg,320,320,Bird Eye Spot,56,109,252,218
bird_eye_spot_in_tea90_jpg.rf.7cb96ce07f80c3cdc302da30f4dc4b48.jpg,320,320,Bird Eye Spot,56,109,252,218
bird_eye_spot_in_tea90_jpg.rf.ac3e1c973dac6ccf0880431d609c6aaf.jpg,320,320,Bird Eye Spot,56,109,252,217
bird_eye_spot_in_tea91_jpg.rf.50fd8a53e7287a3150b0f787accdc097.jpg,320,320,Bird Eye Spot,68,105,268,214
bird_eye_spot_in_tea92_jpg.rf.0c40f80f4eb6e7a08214c8c5e0fab54b.jpg,320,320,Bird Eye Spot,70,107,265,217
bird_eye_spot_in_tea92_jpg.rf.9fc02f08cf6cfd507a8594da0d6814fc.jpg,320,320,Bird Eye Spot,70,107,265,217
bird_eye_spot_in_tea92_jpg.rf.ea8f6f219c48fee8d6a90c682593c803.jpg,320,320,Bird Eye Spot,70,107,265,217
bird_eye_spot_in_tea93_jpg.rf.9d1a0ab0fcac85e762f4a6af6ca75380.jpg,320,320,Bird Eye Spot,75,91,259,233
bird_eye_spot_in_tea94_jpg.rf.3e356b8f6dab759fa82a6578a2224167.jpg,320,320,Bird Eye Spot,64,93,249,234
bird_eye_spot_in_tea95_jpg.rf.09eec44b0553dc0f2c7dd9b286f941d4.jpg,320,320,Bird Eye Spot,66,91,246,229
bird_eye_spot_in_tea95_jpg.rf.6e90b541cfca3938b79747f59cc8ba41.jpg,320,320,Bird Eye Spot,66,91,247,229
bird_eye_spot_in_tea95_jpg.rf.d853750c5ff0ee9e863e127149133802.jpg,320,320,Bird Eye Spot,66,91,247,229
bird_eye_spot_in_tea96_jpg.rf.2a120f2fb3565212a17cf98e27f83ab7.jpg,320,320,Bird Eye Spot,105,105,199,250
bird_eye_spot_in_tea96_jpg.rf.5f1c91816bcf66cb99e2ce6e81b77479.jpg,320,320,Bird Eye Spot,105,105,199,250
bird_eye_spot_in_tea96_jpg.rf.9c709f9bdfd03d1819d60011fb0d4e5b.jpg,320,320,Bird Eye Spot,105,105,199,250
bird_eye_spot_in_tea97_jpg.rf.90641c75ac2440c96fe980a514ba1eb7.jpg,320,320,Bird Eye Spot,84,66,246,167
bird_eye_spot_in_tea97_jpg.rf.a6394179a31cbe29a3b1b1aa2459bcdf.jpg,320,320,Bird Eye Spot,85,66,246,166
bird_eye_spot_in_tea97_jpg.rf.f2239396f98706aaaa06c7c17d5d0ba0.jpg,320,320,Bird Eye Spot,84,66,246,167
bird_eye_spot_in_tea98_jpg.rf.3f9ff39939a5eb1b8fe2e090e4d25d6e.jpg,320,320,Bird Eye Spot,74,157,238,257
bird_eye_spot_in_tea98_jpg.rf.ea0568fd65ba6163d3e7e9537a7d4870.jpg,320,320,Bird Eye Spot,73,157,238,258
